datetime,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
2023-09-24 19:40:00,1.840914651996976,0.3736689731429389,1.436501813566719,0.27763003274746284,0.26269947330309307,2.4000000000000004,9.24,1.92,0.5585704968936329,0.6517085238049292,1.0142562989698414,1.498484567821771,2.216167863678201
2023-09-24 19:45:00,1.7340314046769598,0.36967534745366504,1.340355225091822,0.26390042925911833,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5567988864931395,0.6491502137410108,0.9888131067092507,1.5655095815739997,2.530316185775999
2023-09-24 19:50:00,1.382605604791938,0.3390535652950846,1.063384834803075,0.27259592211428246,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5567988864931395,0.6491502137410108,0.9888131067092507,1.5655095815739997,2.530316185775999
2023-09-24 19:55:00,1.6199877443193513,0.34834824163537953,1.2720245651879762,0.2776300674524603,0.2627071457068319,2.4000000000000004,9.24,1.92,0.5567988864931395,0.6491502137410108,0.9888131067092507,1.5655095815739997,2.530316185775999
2023-09-24 20:00:00,1.6633281755599136,0.3559828442618149,1.2986579348802834,0.2776300674524603,0.4166666666666667,0.03624913792078372,0.16475436261295176,1.92,0.5554853733447893,0.6390649419268749,0.9833595476731793,1.4685708188575721,2.761149036180409
2023-09-24 20:05:00,1.433044081389352,0.3637803201116046,1.0634205237355958,0.28500040349256056,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5554853733447893,0.6390649419268749,0.9833595476731793,1.4685708188575721,2.761149036180409
2023-09-24 20:10:00,1.36376053890467,0.3446321549969313,1.0345925315550353,0.2759035581066926,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5554853733447893,0.6390649419268749,0.9833595476731793,1.4685708188575721,2.761149036180409
2023-09-24 20:15:00,1.4487176965056272,0.35794745294248703,1.0891816695486396,0.26948829042915723,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5546169849544819,0.62680459475023,0.95450100052331,1.3534193732912203,1.9235238496051978
2023-09-24 20:20:00,1.4720803474564739,0.39012603802248585,1.0525434680908947,0.2776301195099914,0.2627199170756783,2.4000000000000004,9.24,1.92,0.5546169849544819,0.62680459475023,0.95450100052331,1.3534193732912203,1.9235238496051978
2023-09-24 20:25:00,1.4916028388516656,0.40486490778553413,1.0452642190437158,0.26658753886928593,0.26272246929701165,2.4000000000000004,9.24,1.92,0.5546169849544819,0.62680459475023,0.95450100052331,1.3534193732912203,1.9235238496051978
2023-09-24 20:30:00,1.391057247222578,0.37177661895928593,1.0094837914882013,0.26390048037392877,0.4166666666666667,0.03900000000000001,0.13302691456994709,1.92,0.5554853733447893,0.6328854556710874,0.9710521304234906,1.3373645725829588,1.8092440410292914
2023-09-24 20:35:00,1.3068215213989234,0.35032393492733305,0.970507999096269,0.27101674756375643,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5554853733447893,0.6328854556710874,0.9710521304234906,1.3373645725829588,1.8092440410292914
2023-09-24 20:40:00,1.5074550420490973,0.35994483132835786,1.1411625142263357,0.2776301715675643,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5554853733447893,0.6328854556710874,0.9710521304234906,1.3373645725829588,1.8092440410292914
